satisfaction_level,evaluation_score,projects,monthly_hours,tenure,accident,left,promoted,salary_level,department_Information Technology,department_Research and Development,department_Accounting,department_Human Resources,department_Management,department_Marketing,department_Product Management,department_Sales,department_Support,department_Technical,overtime,workload,stress_level
0.63,0.83,4,145,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,290.0,460.3174603174603
0.59,0.91,4,142,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,284.0,481.35593220338984
0.77,0.62,3,218,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,377.58707605001524,490.3728260389808
0.65,0.7,4,157,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,314.0,483.07692307692304
0.84,0.49,4,178,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,356.0,423.80952380952385
0.9,0.45,4,241,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,482.0,535.5555555555555
0.6,0.83,3,230,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,398.37168574084177,663.9528095680696
0.9,0.74,5,249,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,556.7809263974476,618.6454737749418
0.94,0.7,5,147,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,328.7019926924691,349.68297094943523
0.56,0.9,4,115,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,230.0,410.71428571428567
0.95,0.86,5,143,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,319.75772078246996,336.5870745078631
0.97,0.85,4,219,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,438.0,451.54639175257734
0.55,0.63,4,218,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,436.0,792.7272727272726
0.79,0.6,5,235,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,525.4759747124506,665.1594616613298
0.49,0.76,5,237,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,529.9481106674502,1081.5267564641842
0.49,0.58,5,186,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,415.9086438149609,848.7931506427774
0.57,0.65,5,177,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,395.7840320174628,694.3579509078295
0.89,0.81,4,228,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,456.0,512.3595505617977
0.66,0.59,3,204,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,353.3383647440509,535.3611587031074
0.94,0.77,5,210,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,469.5742752749559,499.54710135633604
0.98,0.95,4,250,2,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,500.0,510.2040816326531
0.18,0.52,5,185,6,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,413.6725758374611,2298.180976874784
0.57,0.73,3,146,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,252.87941790505607,443.64810158781773
0.67,0.55,3,217,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,375.85502524244635,560.9776496155915
0.12,0.61,6,172,6,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,421.3122357587066,3510.935297989222
0.48,0.95,3,184,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,318.6973485926734,663.9528095680696
0.61,0.97,3,148,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,256.3435195201938,420.2352779019571
0.23,0.52,5,236,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,527.7120426899504,2294.40018560848
0.4,0.38,3,280,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,484.9742261192856,1212.435565298214
0.57,0.6,3,218,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,377.58707605001524,662.4334667544127
0.95,0.98,5,155,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,346.5905365124674,364.8321436973341
0.93,0.66,4,242,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,484.0,520.4301075268817
0.7,0.88,3,166,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,287.5204340564336,410.7434772234766
0.58,0.9,4,175,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,350.0,603.448275862069
0.52,0.95,5,234,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,523.2399067349509,1006.2305898749055
0.98,0.88,5,232,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,518.7677707799512,529.3548681428074
0.93,0.94,4,156,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,312.0,335.4838709677419
0.34,0.63,5,248,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,554.5448584199479,1631.014289470435
0.87,0.75,4,218,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,436.0,501.14942528735634
0.52,0.96,5,251,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,561.2530623524473,1079.3328122162447
0.58,0.91,4,173,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,346.0,596.551724137931
0.65,0.51,4,157,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,314.0,483.07692307692304
0.74,0.59,3,274,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,474.58192127387235,641.326920640368
0.63,0.7,5,182,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,406.96437190496175,645.9751934999393
0.74,0.74,4,233,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,466.0,629.7297297297297
0.65,1.0,4,249,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,498.0,766.1538461538461
0.48,0.94,3,162,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,280.59223082615813,584.5671475544962
0.84,0.75,3,184,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,318.6973485926734,379.40160546746836
0.6,0.62,3,135,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,233.8268590217984,389.71143170299734
0.56,0.57,3,143,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,247.68326548234944,442.29154550419537
0.13,0.8,5,203,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,453.9217994324573,3491.7061494804407
0.83,0.51,5,143,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,319.75772078246996,385.2502660029759
0.91,0.42,2,142,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,200.8183258569795,220.67947896371373
0.97,0.97,5,171,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,382.36762415246403,394.19342696130315
0.9,0.96,3,223,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,386.2473300878596,429.16370009762176
0.57,0.87,4,148,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,296.0,519.2982456140352
0.84,0.79,6,140,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,342.9285639896449,408.248290463863
0.84,0.74,4,226,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,452.0,538.0952380952381
0.17,0.93,5,183,5,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,409.2004398824615,2407.061411073303
0.97,0.86,5,135,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,301.8691769624716,311.205337074713
0.94,0.66,3,236,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,408.76399058625503,434.85530913431387
0.83,0.61,5,257,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,574.669470217446,692.37285568367
0.91,0.73,3,155,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,268.46787517317597,295.0196430474461
0.9,0.76,2,211,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,298.3990616607231,331.55451295635896
0.95,0.86,3,207,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,358.53451716675755,377.4047549123764
0.69,0.95,3,126,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,218.23840175367852,316.2875387734471
0.49,0.98,3,267,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,462.4575656208902,943.7909502467147
0.45,0.37,6,226,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,553.5846818689982,1230.1881819311072
0.21,0.9,2,239,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,337.9970414071697,1609.5097209865226
0.67,0.61,3,202,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,349.8742631289132,522.2003927297211
0.76,0.62,3,150,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,259.8076211353316,341.85213307280475
0.19,0.78,5,156,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,348.8266044899672,1835.929497315617
0.52,0.73,2,233,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,329.5117600329312,633.6764616017907
0.66,0.59,5,262,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,585.8498101049449,887.6512274317347
0.95,0.67,3,183,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,316.96529778510455,333.6476818790574
0.95,0.78,4,225,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,450.0,473.68421052631584
0.57,0.54,5,216,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,482.9906831399546,847.352075684131
0.48,0.57,5,227,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,507.5874308924523,1057.4738143592756
0.95,0.5,4,242,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,484.0,509.47368421052636
0.7,0.67,4,224,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,448.0,640.0
0.48,0.61,3,223,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,386.2473300878596,804.6819376830409
0.62,0.58,3,202,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,349.8742631289132,564.3133276272794
0.58,0.76,3,220,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,381.051177665153,656.98478907785
1.0,0.87,4,129,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,258.0,258.0
0.79,0.65,2,193,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,272.9432175380074,345.4977437189967
0.58,0.73,3,165,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,285.78838324886476,492.7385918083875
0.59,0.79,4,209,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,418.0,708.4745762711865
0.66,0.8,4,183,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,366.0,554.5454545454545
0.71,0.59,4,138,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,276.0,388.7323943661972
0.9,0.74,5,152,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,339.8823325799681,377.64703619996453
0.74,0.63,4,170,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,340.0,459.4594594594595
0.66,0.93,5,185,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,413.6725758374611,626.7766300567592
0.92,0.53,2,249,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,352.13917703090067,382.7599750335877
0.55,0.51,4,155,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,310.0,563.6363636363636
0.51,0.43,3,204,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,353.3383647440509,692.8203230275508
0.49,0.52,5,188,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,420.3807797699605,857.9199587142051
0.88,0.52,5,264,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,590.3219460599445,670.820393249937
0.6,0.8,4,146,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,292.0,486.6666666666667
0.93,0.65,4,212,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,424.0,455.9139784946236
0.86,0.59,3,215,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,372.3909236273086,433.0127018922193
0.78,0.98,4,239,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,478.0,612.8205128205128
0.69,0.55,3,188,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,325.6255518229489,471.9210895984767
0.84,0.51,4,259,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,518.0,616.6666666666667
0.48,0.62,3,200,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,346.41016151377545,721.6878364870322
0.63,0.86,3,245,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,424.35244785437493,673.5753140545634
0.54,0.61,3,182,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,315.23324697753566,583.7652721806215
0.85,0.53,4,181,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,362.0,425.88235294117646
0.51,0.52,3,164,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,284.05633244129587,556.973200865286
0.88,0.86,5,257,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,574.669470217446,653.0334888834614
0.87,0.93,3,178,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,308.30504374726013,354.37361350259783
0.54,0.5,4,224,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,448.0,829.6296296296296
0.96,0.67,5,170,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,380.13155617496426,395.9703710155878
0.58,0.75,4,233,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,466.0,803.4482758620691
0.21,0.57,5,239,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,534.4202466224498,2544.858317249761
0.5,0.56,5,185,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,413.6725758374611,827.3451516749222
0.52,0.54,4,184,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,368.0,707.6923076923076
0.5,0.7,3,188,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,325.6255518229489,651.2511036458978
0.74,0.86,3,186,3,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,322.1614502078112,435.3533110916367
0.69,0.63,3,226,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,391.44348251056624,567.3093949428496
0.61,0.74,2,143,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,202.2325394193526,331.5287531464797
0.5,0.82,3,213,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,368.9268220121708,737.8536440243416
0.79,0.53,2,217,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,306.88434303496166,388.46119371514135
0.73,0.68,5,190,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,424.85291572496004,581.9902955136439
0.49,0.69,2,147,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,207.88939366884497,424.26406871192853
0.7,0.77,2,235,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,332.34018715767735,474.7716959395391
0.27,0.62,6,136,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,333.1306050185122,1233.8170556241191
0.8,0.54,5,261,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,583.6137421274451,729.5171776593063
0.45,0.6,6,176,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,431.1101947298393,958.0226549551984
0.63,0.64,4,212,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,424.0,673.015873015873
0.76,0.52,2,148,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,209.30360723121808,275.39948319897115
0.42,0.74,6,218,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,533.9887639267328,1271.4018188731732
0.41,0.87,6,262,6,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,641.7663126091926,1565.2836892907137
0.74,0.46,6,145,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,355.1760127035608,479.9675847345416
0.82,0.75,3,230,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,398.37168574084177,485.8191289522461
0.82,0.65,4,210,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,420.0,512.1951219512196
0.53,0.73,4,227,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,454.0,856.6037735849056
0.71,0.77,4,142,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,284.0,400.0
0.5,0.9,4,171,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,342.0,684.0
0.68,0.89,3,241,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,417.4242446240994,613.8591832707343
0.68,0.99,3,247,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,427.81654946951267,629.1419845139892
0.48,0.86,5,246,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,550.0727224649482,1145.9848384686422
0.59,0.72,3,188,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,325.6255518229489,551.9077149541507
0.21,0.7,3,104,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,180.13328398716322,857.7775427960154
0.99,0.73,5,197,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,440.5053915674586,444.95494097723093
1.0,0.88,4,191,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,382.0,382.0
0.84,0.51,4,173,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,346.0,411.9047619047619
0.86,0.82,2,207,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,292.7422074112307,340.39791559445433
0.52,0.54,5,247,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,552.3087904424481,1062.1322893124002
0.94,0.97,5,197,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,440.5053915674586,468.62275698665815
0.55,0.81,3,242,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,419.1562954316683,762.102355330306
0.79,0.59,3,145,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,251.1473670974872,317.9080596170724
0.91,0.9,4,174,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,348.0,382.4175824175824
0.82,0.99,3,195,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,337.749907475931,411.8901310682086
0.84,0.94,4,270,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,540.0,642.8571428571429
0.72,0.68,4,238,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,476.0,661.1111111111111
0.68,0.85,4,156,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,312.0,458.8235294117647
0.99,0.96,5,261,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,583.6137421274451,589.5088304317627
0.74,0.85,5,135,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,301.8691769624716,407.93132021955626
0.8,0.41,6,185,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,453.1556024148879,566.4445030186098
0.55,0.55,3,197,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,341.2140090910688,620.3891074383068
0.56,0.95,3,241,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,417.4242446240994,745.4004368287489
0.88,0.98,3,263,3,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,455.5293623906147,517.6470027166076
0.86,0.49,4,251,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,502.0,583.7209302325582
0.64,0.95,3,218,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,377.58707605001524,589.9798063281488
0.82,0.58,4,183,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,366.0,446.3414634146342
0.66,0.8,4,252,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,504.0,763.6363636363636
0.64,0.95,3,98,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,169.74097914174996,265.2202799089843
0.17,0.78,6,284,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,695.6550869504225,4092.088746767191
0.75,0.68,4,220,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,440.0,586.6666666666666
0.45,0.39,4,275,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,550.0,1222.2222222222222
0.99,0.9,4,164,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,328.0,331.3131313131313
0.93,0.67,5,237,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,529.9481106674502,569.8366781370432
0.88,0.8,3,133,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,230.36275740666068,261.7758606893871
0.62,0.52,5,256,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,572.4334022399462,923.2796810321713
0.94,0.88,4,270,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,540.0,574.468085106383
0.59,0.92,4,196,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,392.0,664.406779661017
0.93,0.89,4,209,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,418.0,449.4623655913978
0.71,0.39,3,261,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,452.06526077547693,636.711634895038
0.6,0.6,3,221,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,382.7832284727219,637.9720474545364
0.71,0.69,4,180,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,360.0,507.0422535211268
0.91,0.57,4,145,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,290.0,318.68131868131866
0.78,0.96,4,111,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,222.0,284.6153846153846
0.52,0.63,4,232,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,464.0,892.3076923076923
0.99,0.7,5,195,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,436.033255612459,440.43763193177676
0.86,0.51,4,211,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,422.0,490.69767441860466
0.74,0.68,4,194,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,388.0,524.3243243243244
0.15,0.84,4,275,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,550.0,3666.666666666667
0.57,0.54,3,140,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,242.4871130596428,425.4159878239348
0.67,0.6,3,157,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,271.9319767883137,405.86862207211
0.8,0.93,4,258,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,516.0,645.0
0.83,0.82,5,273,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,610.4465578574426,735.4777805511357
0.69,0.53,3,135,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,233.8268590217984,338.87950582869337
0.64,0.83,3,188,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,325.6255518229489,508.7899247233577
0.95,0.52,5,222,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,496.4070910049533,522.533780005214
0.97,0.52,4,231,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,462.0,476.2886597938144
0.85,0.86,3,255,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,441.67295593006367,519.6152422706632
0.72,0.51,3,254,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,439.9409051224948,611.0290348923539
0.91,0.85,3,244,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,422.62039704680603,464.41801873275386
0.81,0.83,3,132,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,228.63070659909178,282.260131603817
0.13,0.67,5,234,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,523.2399067349509,4024.922359499622
0.95,0.81,4,272,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,544.0,572.6315789473684
0.82,0.54,4,191,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,382.0,465.8536585365854
0.63,0.93,4,238,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,476.0,755.5555555555555
0.55,0.69,3,225,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,389.71143170299734,708.5662394599951
0.83,0.95,3,211,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,365.4627203970331,440.3165305988351
0.54,0.98,3,217,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,375.85502524244635,696.0278245230487
0.89,0.91,5,156,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,348.8266044899672,391.94000504490697
0.79,0.55,3,147,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,254.61146871262494,322.2929983704113
0.56,0.73,4,134,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,268.0,478.5714285714285
0.89,0.7,4,235,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,470.0,528.0898876404494
1.0,0.66,4,238,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,476.0,476.0
0.43,0.72,3,258,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,446.8691083527703,1039.2304845413262
0.71,0.55,5,224,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,500.8792269599529,705.4636999435957
0.98,0.59,4,149,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,298.0,304.0816326530612
0.81,0.7,4,219,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,438.0,540.7407407407408
0.71,0.53,3,186,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,322.1614502078112,453.7485214194524
0.99,0.6,4,259,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,518.0,523.2323232323232
0.34,0.62,3,119,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,206.11404610069638,606.217782649107
0.58,0.91,3,223,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,386.2473300878596,665.9436725652753
0.77,0.49,4,184,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,368.0,477.9220779220779
0.64,0.5,3,238,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,412.22809220139277,644.1063940646762
0.13,1.0,4,157,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,314.0,2415.3846153846152
0.98,0.6,2,249,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,352.13917703090067,359.32569084785786
0.72,0.84,4,195,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,390.0,541.6666666666667
0.55,0.79,3,162,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,280.59223082615813,510.1676924111966
0.62,0.91,4,231,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,462.0,745.1612903225806
0.74,0.91,2,264,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,373.3523804664971,504.53024387364474
0.69,0.96,3,210,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,363.7306695894642,527.1458979557452
0.6,0.63,4,192,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,384.0,640.0
0.54,0.43,3,192,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,332.55375505322445,615.8402871356008
0.56,0.75,4,249,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,498.0,889.2857142857142
0.58,0.86,5,206,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,460.6300033649567,794.1896609740633
0.21,0.66,4,165,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,330.0,1571.4285714285716
0.52,0.85,5,183,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,409.2004398824615,786.9239228508875
0.98,0.7,4,253,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,506.0,516.3265306122449
0.85,0.97,3,256,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,443.40500673763256,521.6529491030972
0.62,0.88,2,263,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,371.93816690412405,599.9002692002001
